  targetid   zspec              oii3727          oii3727_err              oii3730          oii3730_err            neiii3870        neiii3870_err                   hg               hg_err             oiii4364         oiii4364_err                   hb               hb_err             oiii5008         oiii5008_err                   ha               ha_err              sii6718          sii6718_err              sii6733          sii6733_err            ariii7137        ariii7137_err  
     40081   3.954    147.2448714160214    4.098428705150193    148.9876267814683    4.165674703706907    89.68686032882394    2.787015985429984    97.14524779282821   2.5175366645719457   17.296086955799943   1.8306757133457947   204.14038138520894   3.0212995319634577   1123.0202899431058   19.666041881757586    625.6544615181816    3.563376350092065    34.62501030118548   1.3580415687418423   28.692432253354696   1.3133965071707632   12.142119822856536    1.022421492337589  
     45052   4.234    47.97915145605381   1.7646888636747298   40.685737982874436   1.7403506932358277   19.569526693891504   1.2889366962504651    16.37352389565225    1.056850978685596   1.8765640000321653   0.8618617754113482   45.123231813062894   1.1143061939873053   258.46404496778985    2.220560783218113   166.73429536133364   1.8585445181308684    10.48282918477171   0.8953826993369152    9.444195311561169   0.8992610223063097    3.976810786452834    0.848111902908198  
     45177   2.901   45.707714608832305   1.4602421706849429     42.5501768215372    1.433960867709588     32.3503710584765   1.2249663027000213   30.474864890608018   1.6044369683209638    7.411983458502241   1.2773981053757026   61.237132140368544   1.6626928584948995    468.8694729143036     3.67937262101994   195.70479215433033     2.09856976722151    8.829801870615762   0.7618402776955454    9.242295284143978   0.7878868463101809    5.752048211555837    0.890769096637248  
     47143   3.233    27.58439519300724   1.2634896227665158   30.563557996749218   1.3158910082463264   11.543536042564437   0.9550078755057804   14.329776481612354   0.9660290886425162    2.048814949435233   0.8302923102936607    27.78876265560355   0.8382110453364998   157.20780249547087    1.496917703197358    92.34299171122595   1.1452366415474515    5.269523656027855   0.4980097786303501    4.434446354419437     0.47825385129002    2.193188245037739   0.6962996946765501  
     52422   4.025     9.10561416369568    1.405695652549973   13.953283906188641   1.5928352298205954    18.85104728867869   1.3896745095007335   21.633253295224367   1.0608947449359067    7.476583250994255   0.9560368489611452    42.27175329241829   1.2196429111269267   229.63560739950967   2.1720040356596053   144.97346046028514    1.750131981222054   0.5460489773704146   0.5679747508256804   1.2959454331441003   0.5667680495777949   1.6568543886821827   0.5417400415717389  
     59720   4.367    45.10484590428686    1.755669669821262   39.911520434490285   1.7073075423153035    20.87503176098088   1.2984680469432504    22.45545665865465   1.1863735662698607    3.092918140004922   0.9280641442869219    48.82559725262133   1.2254741710096437   245.71040070992336   2.2929798172807536   126.39234327663296   1.7059860787966263    7.547670656220804   0.9505406492273959    8.853294564772677   0.9385763802522193    4.011804930131908   0.8561141241814846  
     94335   1.812    180.8436935007983   3.4707941842567243    156.2533958179183   3.3926790950736065    68.29767985030978   2.2963305689974187    79.95364861338814   2.0259358727651793    8.403890111421724    1.614593094775689    203.1202531467547   2.5391932803592043    988.7489320681002    4.654083406432833    711.7585815894589    4.374224810756665   47.351666351101315     2.57640145182383    43.15764375444972    2.405653701599507    19.00605510379093    1.842352155967185  
    121806   5.226   14.582032411085548   1.0327146589347878    19.45026456652803   1.0663923227816121    23.76580185190389   0.9991298545705493     17.3456819645189   0.8997669830951988     5.43569516606771   0.8097595413491356    39.49677725271176    1.108423464072228    281.8641534701488   2.2326732634783095   103.63201082430454   1.3855182060860587    2.304641745058634   0.7243941386967786    1.843388082158889    0.696998949480706    4.399291138065244   0.8720830949612719  
