# targetid             redshift              oii3727          oii3727_err   oii3727_grating              oii3730          oii3730_err   oii3730_grating                   hi3751           hi3751_err   hi3751_grating                   hi3836           hi3836_err   hi3836_grating            neiii3870        neiii3870_err   neiii3870_grating            hihei3889        hihei3889_err   hihei3889_grating            neiii3969        neiii3969_err   neiii3969_grating                   he               he_err   he_grating                   hd               hd_err   hd_grating                   hg               hg_err   hg_grating             oiii4364         oiii4364_err   oiii4364_grating              hei4473          hei4473_err   hei4473_grating                   hb               hb_err   hb_grating             oiii4960         oiii4960_err   oiii4960_grating             oiii5008         oiii5008_err   oiii5008_grating               hei5017          hei5017_err   hei5017_grating                nii5756           nii5756_err   nii5756_grating              hei5877          hei5877_err   hei5877_grating               oi6302            oi6302_err   oi6302_grating              nii6550           nii6550_err   nii6550_grating                   ha               ha_err   ha_grating              nii6585           nii6585_err   nii6585_grating                  hei6680           hei6680_err   hei6680_grating              sii6718          sii6718_err   sii6718_grating              sii6733          sii6733_err   sii6733_grating                  hei7067          hei7067_err   hei7067_grating            ariii7137        ariii7137_err   ariii7137_grating                  oii7322           oii7322_err   oii7322_grating              oii7332          oii7332_err   oii7332_grating               ariii7753         ariii7753_err   ariii7753_grating  
     40081   3.9549999237060547    147.2448714160214    4.098428705150193             g235m    148.9876267814683    4.165674703706907             g235m     0.002864192190090081    2.109043038035933            g235m        6.662546622961796   2.1088647627132007            g235m    89.68686032882394    2.787015985429984               g235m   31.030610390401264    2.296085393947851               g235m   37.088418912292596   2.4561133011289797               g235m   22.083407146380868   2.3061352782372295        g235m    44.03781393178853   2.1875548190175618        g235m    97.14524779282821   2.5175366645719457        g235m   17.296086955799943   1.8306757133457947              g235m    8.452151455296976   1.6597717523990623             g235m   204.14038138520894   3.0212995319634577        g235m    339.9046067995769   3.6068109062787794              g235m   1123.0202899431058   19.666041881757586              g235m     8.464900636718347    1.680365841846856             g235m   0.005430303083480274    1.4851172878144314             g235m    27.03675358905206    1.803003379510073             g395m    19.19495253591393    1.3792602521949682            g395m    9.853675577694869    1.2465705115638548             g395m    625.6544615181816    3.563376350092065        g395m   31.856218228547547    1.3852578000675424             g395m         6.55164612403219    1.1160178933882228             g395m    34.62501030118548   1.3580415687418423             g395m   28.692432253354696   1.3133965071707632             g395m        8.370002827761649   1.0202091244331486             g395m   12.142119822856536    1.022421492337589               g395m         9.03210864158068    1.0615964623063177             g395m    8.986940100802578   1.1223477790455414             g395m        3.81147089396283    0.9001156480015804               g395m  
     45052    4.234000205993652    47.97915145605381   1.7646888636747298             g235m   40.685737982874436   1.7403506932358277             g235m   1.0618325503592971e-21   1.0988042229947947            g235m   2.0327008599201008e-10   1.0641873107950761            g235m   19.569526693891504   1.2889366962504651               g235m    3.204480227871876   1.0684753519802457               g235m    1.962377994069799   1.0864777985617124               g235m   3.3669370999485446   1.0784852594723175        g235m    6.164722589984498   1.0472096727311462        g235m    16.37352389565225    1.056850978685596        g235m   1.8765640000321653   0.8618617754113482              g235m   1.1796567453530138   0.8828692794861105             g235m   45.123231813062894   1.1143061939873053        g235m    81.90330774946047   1.3840373165054765              g235m   258.46404496778985    2.220560783218113              g235m    1.6662692488969857   0.7750300509775313             g235m     0.5928677457590475    1.0571166762373772             g395m     7.79482420703352   0.8454650514598332             g235m    3.699537352320595    0.9229600030538528            g395m    4.059374198587486    0.8731839807524787             g395m   166.73429536133364   1.8585445181308684        g395m   12.373008818306113    0.9171231600624866             g395m       0.5749464605674427    0.8613872866653541             g395m    10.48282918477171   0.8953826993369152             g395m    9.444195311561169   0.8992610223063097             g395m   1.8313505850960962e-19   0.7851321342519454             g395m    3.976810786452834    0.848111902908198               g395m       2.4465165670091693    0.7925490427927474             g395m   2.0423557096015115   0.7925468278560701             g395m   6.022362818635371e-14    0.7727740912791138               g395m  
     45177   2.9010000228881836   45.707714608832305   1.4602421706849429             g140m     42.5501768215372    1.433960867709588             g140m     9.25976266507931e-45   0.9530509229394948            g140m   1.1232277690310491e-12   1.0259620373414196            g140m     32.3503710584765   1.2249663027000213               g140m    7.623012635143237   1.0773540048530443               g140m    9.457866754488862   1.1766484548857232               g140m    6.404532431941132    1.149304813763219        g140m   15.216562015875311   1.2770286032555407        g140m   30.474864890608018   1.6044369683209638        g140m    7.411983458502241   1.2773981053757026              g140m   1.0262608976796253   1.2920885242829305             g140m   61.237132140368544   1.6626928584948995        g235m   155.06533909876367    2.216193985254674              g235m    468.8694729143036     3.67937262101994              g235m   0.07152826749383599   1.1641326558758684             g235m     0.5609182283194716    0.8737566149613363             g235m    7.852839819337365   0.9784328547280987             g235m    5.237207013520826    0.7785314796206084            g235m    4.331464779955995    0.8101611452399266             g235m   195.70479215433033     2.09856976722151        g235m   13.970900684781533    0.9890828089515774             g235m      0.44344827462115854    0.6765348221458605             g235m    8.829801870615762   0.7618402776955454             g235m    9.242295284143978   0.7878868463101809             g235m       3.8615718651744655   0.9484863122525076             g235m    5.752048211555837    0.890769096637248               g235m       2.6880103855523836    0.8628647961622163             g235m    2.934804460227183   0.8551697189789521             g235m      1.3208747189508387    0.8183127952166666               g235m  
     47143   3.2330000400543213    27.58439519300724   1.2634896227665158             g140m   30.563557996749218   1.3158910082463264             g140m   1.9247107903883707e-30   0.8608158260655524            g140m       1.5140106041695727    0.834697734278291            g140m   11.543536042564437   0.9550078755057804               g140m    6.624839503782504   0.9174141860352625               g140m   1.3003901924564985   0.9207113284126179               g140m   3.5887302734754467   0.9223747789464296        g140m   10.191939607075756   1.2353826185119157        g235m   14.329776481612354   0.9660290886425162        g235m    2.048814949435233   0.8302923102936607              g235m   2.0252601305117577   0.7442730189033718             g235m    27.78876265560355   0.8382110453364998        g235m   54.160240004780725    1.032152618018504              g235m   157.20780249547087    1.496917703197358              g235m    0.6545591443041013    0.500097481988603             g235m    0.24114624594935305   0.37842282087781554             g235m    4.243049577188501    0.505881809761975             g235m   1.6898558309533465   0.38544855486652746            g235m   0.6952159840481053   0.42731694394404623             g235m    92.34299171122595   1.1452366415474515        g235m   2.2208251188553607   0.41941247731965514             g235m       0.8823919585250876   0.37400597300539073             g235m    5.269523656027855   0.4980097786303501             g235m    4.434446354419437     0.47825385129002             g235m        0.692724548976427   0.6929016367091126             g395m    2.193188245037739   0.6962996946765501               g395m       1.9385769553723926   0.47314051437506294             g235m   0.7483937523594775   0.4289314485125806             g235m       2.492311898355183    0.6261821730125959               g395m  
     52422    4.025000095367432     9.10561416369568    1.405695652549973             g235m   13.953283906188641   1.5928352298205954             g140m        1.709468964767789   1.1423074830452187            g235m       3.0454430443885965   1.1288615908074295            g235m    18.85104728867869   1.3896745095007335               g235m    8.963545399584344   1.1639894817773455               g235m    7.537757463159997   1.0953160934344366               g235m    3.950208161410473   1.0547922733886992        g235m   12.400594793505695   1.1042469754645634        g235m   21.633253295224367   1.0608947449359067        g235m    7.476583250994255   0.9560368489611452              g235m   2.1621514641581134   0.7812026733281662             g235m    42.27175329241829   1.2196429111269267        g235m    74.62259639375195   2.1906771994980367              g235m   229.63560739950967   2.1720040356596053              g235m    1.7035001705949537   0.6505337263531001             g235m    0.07608472897161826    0.6522621131420712             g235m    6.045005447389903   1.0431965832767598             g395m   1.1959768376482536    0.6584173876932486            g395m   0.3192341386759984      0.63141620801561             g395m   144.97346046028514    1.750131981222054        g395m   1.3395112415408217    0.6150448086828265             g395m       1.3058622764400907    0.5996591640304709             g395m   0.5460489773704146   0.5679747508256804             g395m   1.2959454331441003   0.5667680495777949             g395m        2.777498842355031   0.5385010280822646             g395m   1.6568543886821827   0.5417400415717389               g395m       0.5316744046560661    0.4574944559698862             g395m   1.6383844851348475   0.5089902571098416             g395m       0.371591266877585   0.43572800231740744               g395m  
     59720    4.367000102996826    45.10484590428686    1.755669669821262             g235m   39.911520434490285   1.7073075423153035             g235m   2.2789329822946118e-07   1.1026513124383197            g235m       2.5277871653838324   1.1019594710853418            g235m    20.87503176098088   1.2984680469432504               g235m    6.366690208662289    1.180054323760221               g235m    7.781245925587281   1.1687982690968406               g235m    5.177680912177014   1.2114074252124678        g235m   10.907133188722666     1.00249311409607        g235m    22.45545665865465   1.1863735662698607        g235m    3.092918140004922   0.9280641442869219              g235m   2.8147431341056928   0.9611457542782592             g235m    48.82559725262133   1.2254741710096437        g235m    95.52814532734928   1.5357779148192645              g235m   245.71040070992336   2.2929798172807536              g235m     2.917979924225222   0.8376570415575273             g235m     1.8471946799909063    0.8011844350885047             g235m    4.128643946357365   1.1412942387705114             g395m    4.242283720244123    0.9282772455546371            g395m    4.046223447130729    0.8730447228641338             g395m   126.39234327663296   1.7059860787966263        g395m   11.504906113905975    0.9880871353966495             g395m   1.3006874570786425e-21    0.7910285685051163             g395m    7.547670656220804   0.9505406492273959             g395m    8.853294564772677   0.9385763802522193             g395m       1.6788063645856055   0.8652022671384388             g395m    4.011804930131908   0.8561141241814846               g395m       1.2320400626573142    0.8512685639793967             g395m    1.779858788377382   0.8371680889688438             g395m       1.069709788675956    0.8436370104524136               g395m  
     94335    1.812000036239624    180.8436935007983   3.4707941842567243             g140m    156.2533958179183   3.3926790950736065             g140m   1.1449319764098893e-09   1.8482117440093666            g140m       0.0742817228431864   1.8948053836479617            g140m    68.29767985030978   2.2963305689974187               g140m    19.56438901484715   2.0056106499369393               g140m   17.593833136119326   1.9933868792041005               g140m   15.041609261312145   1.9599039171776862        g140m   33.664493979745544   1.8648086694665833        g140m    79.95364861338814   2.0259358727651793        g140m    8.403890111421724    1.614593094775689              g140m    6.840689586035663   1.5254118654105464             g140m    203.1202531467547   2.5391932803592043        g140m   357.38329207365865   2.9977355083044857              g140m    988.7489320681002    4.654083406432833              g140m     4.840796674702473    1.527228105607234             g140m      5.000125465487586    1.4708984950097264             g140m   29.216125827385074   1.7063653799556362             g140m   13.733336318808107    1.5946732176798708            g140m   26.402255428915574    1.7652894251324918             g140m    711.7585815894589    4.374224810756665        g140m    80.80355055947123     2.073412387391335             g140m       5.3802819948226555    2.0905805350707514             g235m   47.351666351101315     2.57640145182383             g235m    43.15764375444972    2.405653701599507             g235m       12.039860858048048   1.9554264277895341             g235m    19.00605510379093    1.842352155967185               g235m       7.3364100877821405    1.7182504704713006             g235m    5.861808014032118   1.7492217530457648             g235m      4.8741624819878995    1.6837950289707486               g235m  
    121806    5.224999904632568   14.582032411085548   1.0327146589347878             g235m    19.45026456652803   1.0663923227816121             g235m       2.5579415929629867   0.8206793803451967            g235m         3.67511123234371   0.8529411888356256            g235m    23.76580185190389   0.9991298545705493               g235m   3.9520795611412423   0.7274440226576615               g235m    5.478130172941337    1.176270881182795               g235m    5.027948553161829   1.1060283052115962        g235m    9.351778981699997   0.7777384128253728        g235m     17.3456819645189   0.8997669830951988        g235m     5.43569516606771   0.8097595413491356              g235m    1.224552827587209   0.7728638454260981             g235m    39.49677725271176    1.108423464072228        g235m    94.03339054949738   1.4103412698201283              g235m    281.8641534701488   2.2326732634783095              g235m    0.6626024635443861   0.7225921265842618             g235m      0.922268379836503    0.7752575008170898             g395m    5.368250290968799   0.8133110810395476             g395m   1.1007254461395921    0.6775965851933685            g395m   0.5874762555391954    0.6659978585812039             g395m   103.63201082430454   1.3855182060860587        g395m    6.599960593880158     0.698502017571945             g395m    3.105835076394321e-05    0.7035133068296716             g395m    2.304641745058634   0.7243941386967786             g395m    1.843388082158889    0.696998949480706             g395m       3.6735714726326485   0.8063752985911083             g395m    4.399291138065244   0.8720830949612719               g395m   5.9339129733544114e-05    0.8165474664431973             g395m   1.9829063080525497   0.8554672991942688             g395m      0.8335170036723086    1.0449449573396552               g395m  
